,caption,i-e,s-n,t-f,j-p
307,3/365,1.0,1.0,0.0,0.0
308,"Saruman

4/365",1.0,1.0,0.0,0.0
309,5/365,1.0,1.0,0.0,0.0
310,6/365,1.0,1.0,0.0,0.0
311,7/365,1.0,1.0,0.0,0.0
312,"Pruning begins

8/365",1.0,1.0,0.0,0.0
313,9/365,1.0,1.0,0.0,0.0
314,10/365,1.0,1.0,0.0,0.0
315,11/365,1.0,1.0,0.0,0.0
316,"Pruned

12/365",1.0,1.0,0.0,0.0
317,"Future promo outtake

13/365",1.0,1.0,0.0,0.0
318,14/365,1.0,1.0,0.0,0.0
319,"Bottling time

15/365",1.0,1.0,0.0,0.0
320,"@djmanogil and @djmermaidslo recording tunes for an upcoming social media Super Bowl pre-game event

16/365",1.0,1.0,0.0,0.0
321,17/365,1.0,1.0,0.0,0.0
322,18/365,1.0,1.0,0.0,0.0
323,19/365,1.0,1.0,0.0,0.0
324,20/365,1.0,1.0,0.0,0.0
325,21/365,1.0,1.0,0.0,0.0
326,22/365,1.0,1.0,0.0,0.0
327,"B/W rainbow

23/365",1.0,1.0,0.0,0.0
328,24/365,1.0,1.0,0.0,0.0
329,25/366,1.0,1.0,0.0,0.0
330,26/365,1.0,1.0,0.0,0.0
331,27/365,1.0,1.0,0.0,0.0
332,San Luis Creek,1.0,1.0,0.0,0.0
333,28/365,1.0,1.0,0.0,0.0
334,29/365,1.0,1.0,0.0,0.0
335,30/365,1.0,1.0,0.0,0.0
336,31/365,1.0,1.0,0.0,0.0
337,"I see faces...

32/365",1.0,1.0,0.0,0.0
338,33/365,1.0,1.0,0.0,0.0
339,34/365,1.0,1.0,0.0,0.0
340,35/365,1.0,1.0,0.0,0.0
341,36/365,1.0,1.0,0.0,0.0
342,37/365,1.0,1.0,0.0,0.0
343,38/365,1.0,1.0,0.0,0.0
344,39/365,1.0,1.0,0.0,0.0
345,40/365,1.0,1.0,0.0,0.0
346,41/365,1.0,1.0,0.0,0.0
347,"Block 579

42/365",1.0,1.0,0.0,0.0
348,43/365,1.0,1.0,0.0,0.0
349,"Virtual Dinner with Virtual Guests

44/365",1.0,1.0,0.0,0.0
350,45/365,1.0,1.0,0.0,0.0
351,46/365,1.0,1.0,0.0,0.0
352,47/365,1.0,1.0,0.0,0.0
353,48/365,1.0,1.0,0.0,0.0
354,49/365,1.0,1.0,0.0,0.0
355,50/365,1.0,1.0,0.0,0.0
356,51/365,1.0,1.0,0.0,0.0
357,52/365,1.0,1.0,0.0,0.0
358,53/365,1.0,1.0,0.0,0.0
359,"Pruning

54/365",1.0,1.0,0.0,0.0
360,55/365,1.0,1.0,0.0,0.0
361,56/365,1.0,1.0,0.0,0.0
362,57/365,1.0,1.0,0.0,0.0
363,58/365,1.0,1.0,0.0,0.0
364,"Way too many devices

59/365",1.0,1.0,0.0,0.0
365,60/365,1.0,1.0,0.0,0.0
366,61/365,1.0,1.0,0.0,0.0
367,"The Bean has indoor seating again!

62/365",1.0,1.0,0.0,0.0
368,"End of an afternoon of wine tasting

63/365",1.0,1.0,0.0,0.0
369,64/365,1.0,1.0,0.0,0.0
370,65/365,1.0,1.0,0.0,0.0
371,66/365,1.0,1.0,0.0,0.0
372,67/365,1.0,1.0,0.0,0.0
373,68/365,1.0,1.0,0.0,0.0
374,"Vaxxie

69/365",1.0,1.0,0.0,0.0
375,"Year One of Adulthood

70/365",1.0,1.0,0.0,0.0
376,71/365,1.0,1.0,0.0,0.0
377,72/365,1.0,1.0,0.0,0.0
378,73/365,1.0,1.0,0.0,0.0
379,74/365,1.0,1.0,0.0,0.0
380,75/365,1.0,1.0,0.0,0.0
381,"Pinot Noir bud break

76/365",1.0,1.0,0.0,0.0
382,77/365,1.0,1.0,0.0,0.0
383,78/365,1.0,1.0,0.0,0.0
384,"Wildflower Season Begins

79/365",1.0,1.0,0.0,0.0
385,80/365,1.0,1.0,0.0,0.0
386,81/365,1.0,1.0,0.0,0.0
387,82/365,1.0,1.0,0.0,0.0
388,83/365,1.0,1.0,0.0,0.0
389,"Winery Cat

84/365",1.0,1.0,0.0,0.0
390,85/365,1.0,1.0,0.0,0.0
391,"Easter egg coloring

86/365",1.0,1.0,0.0,0.0
392,87/365,1.0,1.0,0.0,0.0
393,88/365,1.0,1.0,0.0,0.0
394,Post haircut Goo.,0.0,1.0,0.0,1.0
395,Camping!,0.0,1.0,0.0,1.0
396,"""Driving"" to school.",0.0,1.0,0.0,1.0
397,Howzit - a typical greeting used in South Africa. What an awesome trip this was. @danortegapr,0.0,1.0,0.0,1.0
398,Mother's Day trip to Arkansas. I have no answers for Bennett 😄.,0.0,1.0,0.0,1.0
399,Blakey Boy,0.0,1.0,0.0,1.0
400,☕️☕️,0.0,1.0,0.0,1.0
401,"Hide yo kids! Hide yo wives! It's game day! Let's go Cavs! 
#nbafinals #underdogs #defendtheland",0.0,1.0,0.0,1.0
402,Neighbor Buddies,0.0,1.0,0.0,1.0
403,Paul Bunyon with a hot dog. #route66,0.0,1.0,0.0,1.0
404,The 1986 Chicago Grizzlies. #23 and #28,0.0,1.0,0.0,1.0
405,💥💥💥,0.0,1.0,0.0,1.0
406,Jordan Valley. What a great park.,0.0,1.0,0.0,1.0
407,Our little Treehouse cabin,0.0,1.0,0.0,1.0
408,Here's me and AI hitting up the local musical. NBA2K17 may have lost its way... #nba2k17 #alleniverson,0.0,1.0,0.0,1.0
409,Happy Dog Day. We got a dog. Meet Baxter :).,0.0,1.0,0.0,1.0
410,Rampage!!!! One of my favorites.,0.0,1.0,0.0,1.0
411,Attack of the Boxelders,0.0,1.0,0.0,1.0
412,How not to slide.,0.0,1.0,0.0,1.0
413,Power Ranger watching buddy,0.0,1.0,0.0,1.0
414,4x,0.0,1.0,0.0,1.0
415,The cone of shame,0.0,1.0,0.0,1.0
416,"What a great weekend! Blake’s first sleepover, 🏀, awesome weather, pinewood derby prep.",0.0,1.0,0.0,1.0
417,Great day with Scouts at Busiek!,0.0,1.0,0.0,1.0
418,Great camping trip with my buds!,0.0,1.0,0.0,1.0
419,Happy Mother’s Day to this smart and beautiful mother! I’d paint a thousand porches for you.,0.0,1.0,0.0,1.0
420,Boys of summer!,0.0,1.0,0.0,1.0
421,It’s Iowa!,0.0,1.0,0.0,1.0
422,New jerseys! Go Royals!,0.0,1.0,0.0,1.0
423,Happy National Dog Day from Baxter. He’s a good boy and has very insightful Fortnite tips.,0.0,1.0,0.0,1.0
424,Awesome camp out with Pack 11 Cub Scouts!,0.0,1.0,0.0,1.0
425,Spring camping with Pack 11 Cub Scouts,0.0,1.0,0.0,1.0
426,Love baseball season ⚾️⚾️⚾️,0.0,1.0,0.0,1.0
427,Had a great weekend scouting and camping in the cold with my buddy 🏕,0.0,1.0,0.0,1.0
428,Pumpkin.,1.0,1.0,0.0,1.0
429,Star.,1.0,1.0,0.0,1.0
430,Sydney.,1.0,1.0,0.0,1.0
431,Horizon.,1.0,1.0,0.0,1.0
432,Jai Dee.,1.0,1.0,0.0,1.0
433,King Julian.,1.0,1.0,0.0,1.0
434,Home Alone.,1.0,1.0,0.0,1.0
435,Refreshments.,1.0,1.0,0.0,1.0
436,Royal Gerringong.,1.0,1.0,0.0,1.0
437,Happy Valley.,1.0,1.0,0.0,1.0
438,Cup.,1.0,1.0,0.0,1.0
439,Fiji Time.,1.0,1.0,0.0,1.0
440,Burner.,1.0,1.0,0.0,1.0
441,Wild.,1.0,1.0,0.0,1.0
442,Crest.,1.0,1.0,0.0,1.0
443,Rock.,1.0,1.0,0.0,1.0
444,Electric Ginger.,1.0,1.0,0.0,1.0
445,Gezza Surf Club.,1.0,1.0,0.0,1.0
446,Chopper.,1.0,1.0,0.0,1.0
447,Stoic.,1.0,1.0,0.0,1.0
448,Newbury St.,0.0,0.0,0.0,0.0
449,Newbury St.,0.0,0.0,0.0,0.0
450,Nice day...,0.0,0.0,0.0,0.0
451,Rehearsal for Swamp Meadow's production of Neil Simon's Rumors.,0.0,0.0,0.0,0.0
452,Old and Wrinkled,0.0,0.0,0.0,0.0
453,New England Spring,0.0,0.0,0.0,0.0
454,Summer is officially here,0.0,0.0,0.0,0.0
455,Bubble,0.0,0.0,0.0,0.0
456,Unprocessed.,0.0,0.0,0.0,0.0
457,Quite the appetizer!,0.0,0.0,0.0,0.0
458,"August 16, 2017",0.0,0.0,0.0,0.0
459,Amazing time at Erin & Lucas’ wedding! #happilyeverescobar,0.0,0.0,0.0,0.0
460,"Franconia, NH",0.0,0.0,0.0,0.0
461,A goof with the camera at the pond but I really like it.,0.0,0.0,0.0,0.0
462,Pond Life,0.0,0.0,0.0,0.0
463,Tree,0.0,0.0,0.0,0.0
464,Morning glory in evening,0.0,0.0,0.0,0.0
465,People suck,0.0,0.0,0.0,0.0
466,Shadow,0.0,0.0,0.0,0.0
467,Rhode Island from the Air,0.0,0.0,0.0,0.0
468,Waiting...,0.0,0.0,0.0,0.0
469,Submitted without comment.,0.0,0.0,0.0,0.0
470,Now THAT’S a crock of chili!,0.0,0.0,0.0,0.0
471,I dropped a Tums (Tum?) on my shirt and it landed and then rolled a bit.,0.0,0.0,0.0,0.0
472,BurritOmelet,0.0,0.0,0.0,0.0
473,"Lentils, brown basmati rice, caramelized onions, garlic, paprika, Sriracha, and an egg. The perfect breakfast. (original recipe: https://www.thekitchn.com/recipe-brown-rice-bowl-with-lentils-caramelized-onions-fried-egg-223112 )",0.0,0.0,0.0,0.0
474,Let the games begin,0.0,0.0,0.0,0.0
475,After the Storm,0.0,0.0,0.0,0.0
476,Rush Hour,0.0,0.0,0.0,0.0
477,My lips are sealed,0.0,0.0,0.0,0.0
478,Anyone wanna play?,0.0,0.0,0.0,0.0
479,Let this be the end of it.,0.0,0.0,0.0,0.0
480,Out with the old... @the_chemex,0.0,0.0,0.0,0.0
481,Slow drip. @the_chemex,0.0,0.0,0.0,0.0
482,Grounds for...,0.0,0.0,0.0,0.0
483,Baby Ent?,0.0,0.0,0.0,0.0
484,No sand worms.,0.0,0.0,0.0,0.0
485,Sailing Away,0.0,0.0,0.0,0.0
486,Providence,0.0,0.0,0.0,0.0
487,Fleurs,0.0,0.0,0.0,0.0
488,Sailing Sunbow,0.0,0.0,0.0,0.0
489,Zero Hour,0.0,0.0,0.0,0.0
490,The only view that matters,0.0,0.0,0.0,0.0
491,I’m going to post pictures of my dinner. I think it’s a new idea that’s really going to catch on. No one’s ever done this before.,0.0,0.0,0.0,0.0
492,Tuesday,0.0,0.0,0.0,0.0
493,I named the loaf Alfred.,0.0,0.0,0.0,0.0
494,Table is set,0.0,0.0,0.0,0.0
495,Key lime pancakes with coconut syrup.,0.0,0.0,0.0,0.0
496,Caprese,0.0,0.0,0.0,0.0
497,Baby Eggplant. So adorbs!,0.0,0.0,0.0,0.0
498,Team building exercise.,0.0,0.0,0.0,0.0
499,The moon shot with an iPhone 11 Pro Max and zero retouching/editing. Loving the new camera!,0.0,0.0,0.0,0.0
500,No. Just no. Too soon. Way too soon.,0.0,0.0,0.0,0.0
501,"Meanwhile, in the sky...",0.0,0.0,0.0,0.0
502,Christmas Eve at First UU,0.0,0.0,0.0,0.0
503,Homemade apple pie and homemade crust. (My first attempt at piecrust ever.) made with random apples from the Orchard. @annaffleck cut the apples while I made the crust.,0.0,0.0,0.0,0.0
504,The artist,0.0,0.0,0.0,0.0
505,Syzygy,0.0,0.0,0.0,0.0
506,This bit of gorgeousness arrived today. @three_trees_tarot  #oakashandthorn,0.0,0.0,0.0,0.0
507,Please help! Please share! Spread the word!,0.0,0.0,0.0,0.0
508,"Too nice to stay in the office, right? #outdoorpatioweather",0.0,1.0,1.0,0.0
509,When you need to find something to do in Orlando you find a wine bar  near Disney for some rosé @nitafrosh,0.0,1.0,1.0,0.0
510,❤️all I need is waffles with this fried chicken,0.0,1.0,1.0,0.0
511,"Father's day in Orlando, did you expect anything less than dark red water glasses and amazing car art on the wall?  Come on now! #happyfathersday",0.0,1.0,1.0,0.0
512,being glutenous on the 4th ain't nothing more 🇺🇸 than that!  #foodbaby,0.0,1.0,1.0,0.0
513,Just a little hot pot Tuesday with @joe4thenguyen #itburns #spicy,0.0,1.0,1.0,0.0
514,Family love 🤙🏽 #summerdaze,0.0,1.0,1.0,0.0
515,Happy birthday @zxed!  I feel fat,0.0,1.0,1.0,0.0
516,The reason you 🏋 is so you can have 🍩 for dessert,0.0,1.0,1.0,0.0
517,"Just an absolute great weekend in Newport with some great friends. Yup, I’m much darker and definitely burnt.",0.0,1.0,1.0,0.0
518,Happy birthday @pe77rri!!!,0.0,1.0,1.0,0.0
519,The sky is a little pretty tonight.  #boston,0.0,1.0,1.0,0.0
520,Not a bad little view #chicago,0.0,1.0,1.0,0.0
521,Congrats to Abe and Christy!  It was a blast spending time celebrating an awesome wedding weekend!  Peace out for now Chi-town!  Looking forward to visiting you again very soon!,0.0,1.0,1.0,0.0
522,Great to see these gents with #manweekend2019 around the corner.,0.0,1.0,1.0,0.0
523,"Eastie is a damn good time... Gnocchi, Rino special, grilled octopus, boar sausage, and scallops in limoncello sauce 🍋 😁.",0.0,1.0,1.0,0.0
524,Happy birthday to my lil sis @nitafrosh ! Live it up!  Don't do anything that I would!,0.0,1.0,1.0,0.0
525,Care.com crew celebrating a fantastic day!  Congrats @ara5h and @paiged90,0.0,1.0,1.0,0.0
526,Iced,0.0,1.0,1.0,0.0
527,Whoa now... thank you all for coming out and day drinking with me. Can’t express how much I ❤️ you all,0.0,1.0,1.0,0.0
528,"Has it really been 3 years? You’re always top of mind mom, more so today than any other day.  Love you and miss you more than anyone knows. ♥️",0.0,1.0,1.0,0.0
529,"Special people come into your life... people, when you’re young, who realize you aren’t comfortable in your own skin so they’ll let you climb on their backs until you’re comfortable enough to stand on your own.  People who give you a nickname that survives the test of time.  Sean, you were one of the first friends I made when I moved to Milford in third grade and I can't tell you how much I appreciate everything you did for me. You were such a special person, the guys and I are better people just to have known you and call you our friend.  I'm so grateful for the last few conversations we had and the time we spent together.  Your strength and acceptance was inspirational. I'll cherish that last hug we shared.  It was an honor to call you a friend but you know you’ll always be a brother to me.  Till we meet again bro, love you.

P.S. when you see my mom, don't remind her that the bacon party at the ass crack of dawn in her house was your idea.",0.0,1.0,1.0,0.0
530,Just a little holiday fun with the family!,0.0,1.0,1.0,0.0
531,"Just in case I forgot to personally send a copy and pasted text message to you: Merry Christmas, Happy Holidays, and all that good jazz to all of you!  #maportraitmode #turnonportraitmode",0.0,1.0,1.0,0.0
532,Happy dumpling day 🥟,0.0,1.0,1.0,0.0
533,Holy jeebuz another SB run happening!!! My heart rate #LFG,0.0,1.0,1.0,0.0
534,First night in Atlanta was a success.  Time to get ready for Super Bowl eve.  @julezamess @jchoumander @joe4thenguyen #lfg #massholesinhotlanta #gopats #patriots,0.0,1.0,1.0,0.0
535,Classy brewery stop with these folks #lfg #gopats #danknugs,0.0,1.0,1.0,0.0
536,Day numero dos #lfg #gopats @julezamess @joe4thenguyen @jchoumander,0.0,1.0,1.0,0.0
537,We're still here #lfg #gopats @joe4thenguyen @julezamess,0.0,1.0,1.0,0.0
538,This was so incredible #lfg #gopats @joe4thenguyen @julezamess,0.0,1.0,1.0,0.0
539,What an incredible trip!  Couldn’t have spent it with a better group of people.  The amount of Pats fans who took over was cray cray.  We’ll be celebrating this one for awhile... ✌️ out Atlanta #massholesinhotlanta #lfg #patriots #bradygoat @julezamess @joe4thenguyen @jchoumander,0.0,1.0,1.0,0.0
540,#tbt to a Super Bowl Sunday unlike any other one... I'm still on cloud 9 and my voice is still gone #patriots #lfg #massholesinhotlanta,0.0,1.0,1.0,0.0
541,Manweekend #9 was a success.  It's always such an incredible time seeing all these folks!  #manweekend2019,0.0,1.0,1.0,0.0
542,"Yes, this is an ad for rosé 📷: @nitafrosh",0.0,1.0,1.0,0.0
543,Just a perfect little Thursday night.  Not sure I can say enough good things about @tableboston and the great time we all had. Grab a reservation ASAP.,0.0,1.0,1.0,0.0
544,Usually you're the one posting this but since you're on hiatus from Instagram: Happy #nationalsiblingday @nitafrosh!,0.0,1.0,1.0,0.0
545,🍖 🥩 sweats!  Always a great time seeing these guys.  Wish we could do it more often.,0.0,1.0,1.0,0.0
546,"I looked up to you from the day I was born.  Being your first grandson I became the center of your world.  As you raised me you taught me right from wrong and you believed in me when I didn’t believe in myself.  You were my hero and my role model.  You were the type of person I wanted to become.  You provided me with unequivocal love and support.  I wish I could have given you half of what you gave me, even though you never asked for anything except for my love in return (oh and that incensent desire for me to get married). I’m going to miss our phone calls and in person chats.  I’m going to miss that boisterous laugh and that joyful smile but most of all I’m going to miss you. 💔",0.0,1.0,1.0,0.0
547,"With portrait mode ""I make this shit look good"" 👏🏽 ""Also can you please tell me more about that ridiculously elaborate cocktail you just put on the table?"" 📸 credit: @bellashleybell",0.0,1.0,1.0,0.0
548,One of those nice fall evenings in the city. #boston,0.0,1.0,1.0,0.0
549,"Throwback to the start of vacation last week in Madrid with @dannyboy7017.  Lots of ham, lots of wine, and lots of g&t’s.  And we should also not forget lots of models!  What a blast!",0.0,1.0,1.0,0.0
550,I'm so thankful that @adkelaher and @audreykelaher allowed me to crash their Thanksgiving week.  You folks really know how to make me feel like family!  Thanks to @audreykelaher for putting up with me for 3 days in her house.  Thank you @adkelaher for cooking all that amazing food!  And thanks to @uvahowes and @toryvictoria for including me in #temptationisland date night (you're welcome for the recommendation 😆).,0.0,1.0,1.0,0.0
551,End of an era ❤️,0.0,1.0,1.0,0.0
552,#TBT to last year.  One of the best trips ever! 🐐 🏈,0.0,1.0,1.0,0.0
553,"Welcome to the world Niya!  The world’s best uncle reporting for duty!
📸 @bellashleybell",0.0,1.0,1.0,0.0
554,Sonoma Saturday. #sonoma #wine #couldporn,1.0,0.0,0.0,0.0
555,Surface #lacma #surface #concrete,1.0,0.0,0.0,0.0
556,Outer layer #redwoods #tree #surface,1.0,0.0,0.0,0.0
557,Sunset #sunset #bayarea #cloudporn,1.0,0.0,0.0,0.0
558,Transparency on loop. #seattle #centrallibrary #timelapse,1.0,0.0,0.0,0.0
559,Neat & Tidy. #brunch #wood #restaurant,1.0,0.0,0.0,0.0
560,"Peace, quiet and trees. #japanesegarden #pnw #seattle",1.0,0.0,0.0,0.0
561,Sunset Time. #sunset #cabo #mexico,1.0,0.0,0.0,0.0
562,Sunset+Sky. #sunset #sky #magichour,1.0,0.0,0.0,0.0
563,Clear skies. #blue #sky #mexico,1.0,0.0,0.0,0.0
564,Fantastic Colorado views. #cloudporn #blueskies #redrocksamphitheater,1.0,0.0,0.0,0.0
565,Shark Fin #california #sharkfin #cove,1.0,0.0,0.0,0.0
566,Bay Area Haze. #morninghaze #cloudporn #bayareatrails,1.0,0.0,0.0,0.0
567,Sunsets in SF. #sunset #sf #landsend,1.0,0.0,0.0,0.0
568,Maui Sunrises #earlymorning #hawaii #cloudporn,1.0,0.0,0.0,0.0
569,From sunrise to sunset. #sunset #hawaii,1.0,0.0,0.0,0.0
570,Sunny day in paradise. #lahaina #hawaii #blueskies,1.0,0.0,0.0,0.0
571,California Coast #coastline #coast #ca,1.0,0.0,0.0,0.0
572,Mexico City Sunset. #cdmx #mexicocity #sunset,1.0,0.0,0.0,0.0
573,Facade #facade #architecture #cdmx,1.0,0.0,0.0,0.0
574,Amanecer #sunrise #cdmx #mexicocity,1.0,0.0,0.0,0.0
575,Blue Stillness. #blue #lake #tahoe,1.0,0.0,0.0,0.0
576,The road ahead. #earliertoday #cypresstreetunnel #california,1.0,0.0,0.0,0.0
577,Mt. Tam Sunsets #sunset #mttam #bayarea,1.0,0.0,0.0,0.0
578,Sunset time. #cloudporn #sunset #mexico,1.0,0.0,0.0,0.0
579,Reflections at Yosemite. #reflections,1.0,0.0,0.0,0.0
580,Obsessions of blue. #bluesky #lake #blue,1.0,0.0,0.0,0.0
581,On the horizon. #deathvalley #cloudporn #nationalpark,1.0,0.0,0.0,0.0
582,Greens and blues. #channelislandsnationalpark #nationalpark #ca,1.0,0.0,0.0,0.0
583,Sunset above the clouds on the Uber of the skies @blackbird #sunset #cloudporn #sky,1.0,0.0,0.0,0.0
584,In the light. #nationalpark #redwoods #california,1.0,0.0,0.0,0.0
585,Bright blues. #bluesky #bayarea #california,1.0,0.0,0.0,0.0
586,Windy stormy skies. #cloudporn #gray #newport,1.0,0.0,0.0,0.0
587,Sunset chasing #bayarea #cloudporn #sunset,1.0,0.0,0.0,0.0
588,City views #sanfrancisco #sf #clouds,1.0,0.0,0.0,0.0
589,Blue Skies Ahead. #blue #12apostles #australia,1.0,0.0,0.0,0.0
