,caption,I-E,S-N,T-F,J-P
339,guess what is really at the end of the rainbow doublerainbow rainbow,0,1,0,1
340,when you havent seen your niece in a few weeks and you both show up dressed like bumblebees,0,1,0,1
341,the great smoky mountains have beckoned 56th langleys are heading to thepurple mountains majesty summer is fleeting and 12 langley children have never seen a mountain sowe out roadtrip happytrails greatsmokymountains wemissyougavin,0,1,0,1
342,ass directoring all week here at band camp its always extra special and memorable when you have a senior,0,1,0,1
343,yes i made my adult child pose for a back to school pic guess whos a senior in college love you gavin i wish you a school year that is as amazing as you are,0,1,0,1
344,first day of school 12th and 6th grade one coming in one on the way out they havent attended school in the same building since elementary,0,1,0,1
345,louise mills ne bahlsen was my great great grandmother louise was born and trained in lbeck germany as a mezzosoprano she met john henry mills a british merchant marine 14 years her senior and were inexplicably married at two tiny catholic churches along the coast of chile in 1867 she became a professor of music in liverpool my great grandfather alfred john born in 1888 was their only child john died at sea around 1891 the next records are of louise and alfred leaving liverpool for montreal on the ss parisian in 1898 i been lucky enough to find her in many exhaustive british newspaper archives this is from the liverpool mercury 6 sep 1881 genealogynerd liverpoolmusichistory britishgenealogy liverpool 100yearsbeforethebeatles familytree ancestrydna ancestry ancestryresearch liverpoolmercury liverpoolhistory womenrunthangs musichistory musicalgenes 1880s operahistory italianmethod,0,1,0,1
346,i these marching band state finals tomorrow at ford field fhsmb performance time 1006 pm we are headed in at 1st place in mcba flight iv,0,1,0,1
347,someone has new hair thank you violet loves her new cut and color newhair growingupsofast mydaughter shessocute,0,1,0,1
348,my how youve grown youre my browneyed girl growingup browneyedgirl daughter howtimeflies myonlydaughter daughtersarethebest youaremysunshine violet shesasagittarius almost12 youaintseennothingyet mygirlie,0,1,0,1
349,happy birthday to my notsoshrinking violet she will be 12 tomorrow shesasagittarius mightygirl happybirthday siblinglove,0,1,0,1
350,this is why we cant have nice things catattitude catsoftheday christmascatsofinstagram candleseason cateyes catchingfire troublemaker felinephotography firesafety101,0,1,0,1
351,merry christmas from the house of the lion of lannister lord commander of the kingsguard ser jaime lannister rest assured you are safe on his knights watch mycats gameofthrones serjaimethecat catattack cerseidontplay,0,1,0,1
352,who is the cutest giraffe in the whole world mynieceisthecutest giraffelove,0,1,0,1
353,fhs symphony orchestra chamber received a 1 for their solo ensemble performance,0,1,0,1
354,the whole damn fam,0,1,0,1
355,at tonight great show proud of my guys,0,1,0,1
356,rocking the mom gear for mcps west bloomfield competition motorcitypercussion mcgc imomsohard winterline,0,1,0,1
357,we have three cats tres gatos for these two snuggle the most rosie does not love snuggling at first can you guess which one is rosie fmsfam grumpycat quarantinelife quarantinecats,0,1,0,1
358,getting ready to rock springiscoming quarantinelife dontbelate nodiggarden peashoots,0,1,0,1
359,when your sons girlfriend adopts a kitten and one would be left behindyou get a new kitten this fluffball is ringo and we already love him kittens ringostarr,0,1,0,1
360,happy birthday to the one who made me momma i love you so much my cerebral kindhearted cancer ross you are a quarter of a century old,0,1,0,1
361,they didnt notice their matching outfits until they got in the car together,0,1,0,1
362,i scratched a new chair if i look cute she will forget badkitty,0,1,0,1
363,appreciating all the lake michigan sunsets while we are here,0,1,0,1
364,we celebrated the new teenager tonight quarantinebirthday,0,1,0,1
365,my favorite christmas gift of 2020 my four kitties make a beautiful portrait captured perfectly by thank you my beloved children bestgiftever dontbejealous catart,0,1,0,1
366,what happens when you leave an electric blanket unattended for 10 minutes around here disrespect,0,1,0,1
367,he thinks hes helping me dust the fruit bowl catsofinstagram,0,1,0,1
368,in the wastland era,0,1,0,0
369,and at least for a while we all shall live by the pirate code,0,1,0,0
370,feelingjustalittleblue neversea summer bluelight,0,1,0,0
371,inkedgirls summer mamaia hastag toomuchsun blacksea summerisover,0,1,0,0
372,insta snaps snapshoot inkedgirls,0,1,0,0
373,lostintransition inkedgirls sea sun vamaveche hikes,0,1,0,0
374,inkedgirls romanian summer insta mood sea pic,0,1,0,0
375,inkedgirls romanian summer insta mood sea pic,0,1,0,0
376,bubbles summer inkedgirls pool watercolor mood insta,0,1,0,0
377,home noir black mood insta inkedgirls holynoir,0,1,0,0
378,mood insta party summer inkedgirls,0,1,0,0
379,london mayfairlondon february mood nstagood,0,1,0,0
380,sea summer mamaia bluelight,0,1,0,0
381,summer inkedgirls summer mood insta,0,1,0,0
382,caleavictoriei bucharest inkedgirls summer instamood,0,1,0,0
383,summer instamood sea sun inkedgirls greenwitch,0,1,0,0
384,summer insta summervibes instamood,0,1,0,0
385,stillwinter,0,1,0,0
386,bw patterns architecture leica leicam240 90mmelmarit madeinwetzlar,1,1,0,0
387,pine street san francisco,1,1,0,0
388,downtown san francisco,1,1,0,0
389,san jose ca flea market madeinwetzlar leica leicam10 justchillin,1,1,0,0
390,working into the night leica leicacamera madeinwetzlar leicam10 50mmsummicron,1,1,0,0
391,bw oceanbeach sanfrancisco,1,1,0,0
392,walker evans exhibition sfmoma bw,1,1,0,0
393,japan osaka madeinwetzlar leica,1,1,0,0
394,japan osaka subway leicacamera madeinwetzlar,1,1,0,0
395,monarchviicontest,1,1,0,0
396,kyoto shrine,1,1,0,0
397,kyoto streets japantravel madeinwetzlar leica leicacamera,1,1,0,0
398,japan street scene japantrip,1,1,0,0
399,classics madeinwetzlar leica,1,1,0,0
400,just a few days left in 2017 and my daily photo log is coming to an end i can finally tell myself that ive completed some sort of photo series this 1photoaday thing did not do much but its an effort nonetheless cheers to that link in bio aphotoaday 365photochallenge dailyphoto complete,1,1,0,0
401,bw architecture leica 90mm elmarit90 madeinwetzlar,1,1,0,0
402,seal rock ocean beach san francisco leicacraft madeinwetzlar leicam leicam10 sunsetbeach summicron35mm,1,1,0,0
403,wall sun shadows leicam leicacraft madeinwetzlar 50summicron leicam10 sfmoma whatiseeinsf,1,1,0,0
404,sanbruno sfbayarea leicam madeinwetzlar,1,1,0,0
405,this reminded me of another shot i took in tokyo sanfrancitizens bw bwstreets madeinwetzlar leica leicam monarchviicontest,1,1,0,0
406,drink of choice for brunch bloody mary brunch bloodymary leicam 50summicron madeinwetzlar leicacraft,1,1,0,0
407,sunny blackandwhite bwstreet windowshopper leicam leicacamera leicacraft leicam10 monarchviicontest,1,1,0,0
408,neat space at plantslover leica leicacamera leicam10 madeinwetzlar sfshops,1,1,0,0
409,horizons bw landscape abstract leica leicacamera leicam leicacraft madeinwetzlar subjectivelyobjective minimalmood,1,1,0,0
410,madeinwetzlar subjectivelyobjective igerssf minimalmood myfeatureshoot,1,1,0,0
411,handsome library at the house of filoligarden leica leicacamera leicam leicacraft leicasf madeinwetzlar subjectivelyobjective igerssf minimalmood myfeatureshoot,1,1,0,0
412,swimming pool balls leica leicacamera leicam leicacraft leicasf madeinwetzlar subjectivelyobjective igerssf minimalmood myfeatureshoot,1,1,0,0
413,bw iseeyou leica leicacamera leicam leicacraft leicasf madeinwetzlar subjectivelyobjective igerssf minimalmood myfeatureshoot,1,1,0,0
414,leicacraft leicasf madeinwetzlar subjectivelyobjective igerssf minimalmood,1,1,0,0
415,solitudinous leica leicacamera leicam leicacraft leicasf madeinwetzlar subjectivelyobjective igerssf minimalmood myfeatureshoot monarchviicontest,1,1,0,0
416,lands end sf leica leicacamera leicam leicacraft leicasf madeinwetzlar subjectivelyobjective igerssf minimalmood myfeatureshoot,1,1,0,0
417,red sunset,1,1,0,0
418,sfmoma leica leicacamera leicam leicacraft leicasf madeinwetzlar,1,1,0,0
419,fountain blackandwhite bnw blackandwhitephotography instablackandwhite bnwphotography art bnwmood photooftheday nature monochrome bnwdrama naturephotography bnwplanet2018 blacknwhite photography bnwone potrait blacknwhitephoto bnwportrait bnwcaptures bnwsociety people beautiful monoart streetphotography bnwmaster blackandwhitephoto landscape monochromatic noir,1,1,0,0
420,market street san francisco,1,1,0,0
421,niles canyon ca leicastoresf,1,1,0,0
422,viewing vija celminss night sky at sfmoma,1,1,0,0
423,still raining oftheafternoon leicam10 madeinwetzlar leicastoresf,1,1,0,0
424,ready to reload leicam2 madeinwetzlar leicastoresf leicacamera,1,1,0,0
425,soma sf leicam2 portra400 jupiter3 leicastoresf,1,1,0,0
426,saint frank coffee sf leicam10 madeinwetzlar leicastoresf sfcoffee coffeeshops,1,1,0,0
427,random outdoors leicacamera leicam10 madeinwetzlar calmcollected,1,1,0,0
428,soma sf leicam2 jupiter3 portra400,1,1,0,0
429,downtown sf leicacamera madeinwetzlar leicam10d leicastoresf blackandwhite bwstreet sfinsta,1,1,0,0
430,ferry building sf oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica,1,1,0,0
431,richmond san francisco oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica leicafotografieinternational,1,1,0,0
432,north beach sf leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica leicafotografieinternational,1,1,0,0
433,sf art book fair 2019 too much and too packed to check out everything on just 1 day,1,1,0,0
434,friday,1,1,0,0
435,random oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat,1,1,0,0
436,san francisco house fronts oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica leicafotografieinternational,1,1,0,0
437,calistoga ca wish you were here leica madeinwetzlar leicam3 zeiss leicasociety leicastoresf passionleica portra400 leicafotografieinternational oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat ifyouleave dazedandexposed cinebible,1,1,0,0
438,on the side of the road ifyouleave dazedandexposed cinebible leica madeinwetzlar leicam3 zeisscsonnar leicasociety leicastoresf passionleica leicafotografieinternational,1,1,0,0
439,chinatown details olympusxa portra400 ifyouleave dazedandexposed cinebible oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat,1,1,0,0
440,a naturally black and white scene ifyouleave dazedandexposed cinebible minimalmood mindtheminimal spiminimalism oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat,1,1,0,0
441,palo alto ca ifyouleave dazedandexposed cinebible minimalmood mindtheminimal spiminimalism oftheafternoon sfinsta streetizm artclassified paperjournalmag thinkverylittle iphone11pro,1,1,0,0
442,downtown sf leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica leicafotografieinternational oftheafternoon sfinsta streetizm thinkverylittle,1,1,0,0
443,cafe window ifyouleave dazedandexposed cinebible oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat leica madeinwetzlar leicasociety leicastoresf passionleica leicafotografieinternational,1,1,0,0
444,mission sf first time developing color film at home using the newly received labbox from their kickstarter 2 years ago colors came out great foolproof film loading in daylight but i was beyond a fool and wasted 2 rolls due to user error overall happy with the result oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat 35mmfilm portra400,1,1,0,0
445,cow hollow san francisco minimalmood mindtheminimal spiminimalism oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat ilfordhp5 bw blackandwhite 35mmfilm stayabstract ilford,1,1,0,0
446,woman in the corner by the window bw blackandwhite digital ifyouleave dazedandexposed cinebible instamood minimalmood mindtheminimal spiminimalism aquietstyle leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica leicafotografieinternational leicashooter,1,1,0,0
447,by the water ifyouleave dazedandexposed cinebible instamood minimalmood mindtheminimal spiminimalism aquietstyle leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica leicafotografieinternational leicashooter,1,1,0,0
448,cow hollow sf oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat ifyouleave knowthismind leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica leicafotografieinternational leicashooter,1,1,0,0
449,pacific ocean ifyouleave dazedandexposed cinebible instamood oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat knowthismind,1,1,0,0
450,ocean beach sf 35mm film portra400 ifyouleave dazedandexposed cinebible instamood oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat knowthismind leica madeinwetzlar leicam3 zeiss50mm leicasociety leicastoresf passionleica leicafotografieinternational leicashooter recoig,1,1,0,0
451,atlanta ga iphone11pro rnifilms mobile,1,1,0,0
452,in the light ifyouleave dazedandexposed cinebible instamood oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat knowthismind recoig bw blackandwhite streets leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica leicafotografieinternational leicashooter,1,1,0,0
453,in the dark ifyouleave dazedandexposed cinebible instamood oftheafternoon sfinsta streetizm artclassified paperjournalmag somewheremagazine nowherediary thinkverylittle useformat knowthismind recoig bw blackandwhite streets leica madeinwetzlar leicam10d summicron leicasociety leicastoresf passionleica leicafotografieinternational leicashooter,1,1,0,0
