,caption,I-E,S-N,T-F,J-P
592,cool frozen mushroom fungi something at the garden,1,1,0,0
593,snowin again,1,1,0,0
594,dinner,1,1,0,0
595,back bayutiful sunset tonight,1,1,0,0
596,winter breakfast,1,1,0,0
597,wintah,1,1,0,0
598,breakfast cabotsicecream,1,1,0,0
599,lightly smoked corned beef,1,1,0,0
600,quaker parrot mr pickles birdsofinstagram quakerparrot mrpickles,1,1,0,0
601,day drinking date with my lovely wife adulting,1,1,0,0
602,and i took a day trip to go pick up a coffee table didnt end up with the one we were supposed to picked this one up instead what do you think,1,1,0,0
603,meet the new ride spartapickup dutchbike netherlands rollinglikeadutchie thisissparta deliverybike utilityvehicle,1,1,0,0
604,enjoy the nice weather with adulting trilliumbrewing cacaodayandnight pretentiousbeerglass,1,1,0,0
605,bedtime snack for mr pickles quakerparrotsofinstagram nutriberries,1,1,0,0
606,office for the afternoon i love making stuff,1,1,0,0
607,not shabby for a couple of hours,1,1,0,0
608,spring backbayboston,1,1,0,0
609,a quiet moment before the day gets going,1,1,0,0
610,big ass brisket going bbqsmoker brisket happyeastover,1,1,0,0
611,purple garlic,1,1,0,0
612,day game,1,1,0,0
613,i hyper colored my familys hair tonight,1,1,0,0
614,baby sheep for dinner honestfood eatanimalshonestly springfoods,1,1,0,0
615,the wait pourovercoffee ethiopianyirgacheffe,1,1,0,0
616,purple lily of the valley,1,1,0,0
617,yurt vermont,1,1,0,0
618,special dinner kidsnailedtheirreportcards goodshitfromeatily,1,1,0,0
619,getting there greenhouse hoophouse,1,1,0,0
620,sushi rice egg and green onion for breakfast makingdowithwhatwehave breakfast,1,1,0,0
621,the dudes after a loooong day on the field latergram ultimatefrisbee states bteam,1,1,0,0
622,oh vermont sigh,1,1,0,0
623,not a cloud in the sky the plane exhaust doesnt count vermont zenbarn,1,1,0,0
624,home,1,1,0,0
625,made french toast casserole pie for a breakfast treat thanks hun texastoast vtmaplesyrup localstrawberries ourchickeneggs milagroscoffeehouse,1,1,0,0
626,fin went to his first concert last night i was feeling a little nostalgic for how amazing my first few concerts were when i was younger allages straightedge,1,1,0,0
627,nothing like 3 days of 90 degrees to take the edge off the doggos,1,1,0,0
628,thanks for the respite mama nature,1,1,0,0
629,garden spoils happyhens,1,1,0,0
630,pea bucket d,1,1,0,0
631,homemade pesto with basil and fresh pasta from sofakinggood,1,1,0,0
632,grillin,1,1,0,0
633,fully vented greenhouse,1,1,0,0
634,me heat oil water,1,1,0,0
635,penny girl doggo dogsofinstagram,1,1,0,0
636,vermont,1,1,0,0
637,fireside,1,1,0,0
638,quiet morning waiting for the water to boil for coffee carcamping pourover notroughingit vermont,1,1,0,0
639,final night in the woods sigh vermont,1,1,0,0
640,hot sauce day one fermentedfoods vermontwellwater hungarianwaxpeppers,1,1,0,0
641,working on my general tsos chicken game basicswithbabish generaltsochicken friedfood foodporn,1,1,0,0
642,its a big one hornworm chickenfood tomatopests,1,1,0,0
643,moon sturgeonmoon,1,1,0,0
644,tending to the garden while my family is on holiday tomato peppers onions homegrower hobbyfarming healthysoilislife,1,1,0,0
645,smoked hog jowel from with ginger garlic leftover rice onion green onion kale and lettuce,1,1,0,0
646,hobby farm life knowwhatyougrow tomatoes saucelife dirttime tenthousandhours,1,1,0,0
647,chipmunk chipmunksofinstagram,1,1,0,0
648,summer storm rolling through tinycation beachtime higginsbeach,1,1,0,0
649,todays garden haul with knowwhatyougrow hobbyfarming tomatoesofinstagram,1,1,0,0
650,cbd homegrown potplantsofinstagram knowwhatyougrow,1,1,0,0
651,psa after many years of using a piece of rebar as my grill poker i have decided to put a piece of tape on the handle not dirty end its because last night i grabbed the pokey end and burnt myself swipe if youre curious,1,1,0,0
652,project to enclose the back of a greenhouse half plastic with open in window to help vent turned out pretty good giterdone hobbyfarming greenhouse,1,1,0,0
653,smoke sun swamp grillingcausewegotnostove glamerouslife giterdone,1,1,0,0
654,fre sh a voca do avocadotoast,1,1,0,0
655,sunny side up prayingmantis sunflower bugsofinstagram,1,1,0,0
656,made fish tacos with homemade tortillas because cant eat soy and pretty much every store bought tortilla has soybean oil fishtacos latergram sofuckinggood,1,1,0,0
657,16 hour smoked butt ready to be pulled and dressed foodporn,1,1,0,0
658,doggo,1,1,0,0
659,last of the tomatoes until next year with sungoldtomatoes fallharvest cleaningthebedsout hobbyfarming newengland,1,1,0,0
660,got my purchases from this morning even the packing is top notch advenchersupplyco simplebits itsinthedetails,1,1,0,0
661,in the handycapable spot zmbklr masshole halloween,1,1,0,0
662,sweet fallsunsets,1,1,0,0
663,on a day date with chipmunksofinstagram,1,1,0,0
664,on a day date with swansofinstagram,1,1,0,0
665,fall newengland colorsoffall latergram,1,1,0,0
666,vote localelections matter,1,1,0,0
667,me and new dining room setup pews,1,1,0,0
668,bought some beautiful new all natural handmade soaps from my friend cristin over go follow her on insta and visit her etsy shop handmadesoap dopesuds cleanyoursoul katlasoaps,1,1,0,0
669,my humor gameofgroans dadjokes,1,1,0,0
670,meant to post this the other day boston backbay wintersunset aftertherain,1,1,0,0
671,came down this morning to this cool little pile of coins built by my son pretty awesome,1,1,0,0
672,darn good eats fuelforlife,1,1,0,0
673,i love cooking eggs in fact i still get geeked up to cook them the lessons you learn cooking eggs transfer to so many other parts of the cooking process so when i saw a method online i hadnt tried before i got eggcited scramble the whites in the pan leaving the yolks whole and then you break them at the last minute folding them into the whites caroline fidanza from saltie,1,1,0,0
674,the holidays are about cooking for me love your people and cook them good food animals cooking and alcohol on the swipe headsup holidayseason stock duckconfit smokedturkey gravystock behoppiest findyourself looseyourself cooking loveyoupeeps,1,1,0,0
675,leftover eggnog pancakes foodporn castironskillet pancakes newyearsday,1,1,0,0
676,i am not sure i see the point of this hypodermicneedle tree boston wtf iainttouchingit,1,1,0,0
677,fort mchenry tunnel,1,1,0,0
678,chicken biscuit and a sweet tea with vickysfamousbiscuitsandchicken perfection noschoolliketheoldschool,1,1,0,0
679,florida 80 degrees at 900 am,1,1,0,0
680,current situation driving in the carolinas in the rain thats supposed to turn into snow with,1,1,0,0
681,good morning north carolina wintah,1,1,0,0
682,another sticker for the bike,1,1,0,0
683,new rooster piece for i picked it up at thegamecock retrovintage,1,1,0,0
684,spent a little more than a few hours sorting out the side rolling system for the hoop house at our friends place honesty i am not a huge fan of working with 10 galvanized pipe just sayin turned out good tho selfquarantine getoutside besafe keepliving,1,1,0,0
685,making the most of it covidquarantine,1,1,0,0
686,slow roll out today trying to revel in the small moments these days,1,1,0,0
687,i really love the way the cedar is aging on our backyard coop lovewood chickencoop diy,1,1,0,0
688,having a moment veggies dont swipe,1,1,0,0
689,aprilsnowshowers quarantine pandemic2020,1,1,0,0
690,banancakes bananabreadalternative quarantine2020,1,1,0,0
691,cut a new branch for the pullets today they took to it,1,1,0,0
692,sauerkraut quesadilla sofuckinggood,1,1,0,0
693,still at home life stayathome covid19 pandemic2020,1,1,0,0
694,my birthday present from one of my kids last year i had the scanner out so i digitized it painting kidart ufosighting,1,1,0,0
695,last nights 3rd attempt at dan dan noodles i rolled without a recipe this time and it turned out pretty good usetheforcecook dandannoodles,1,1,0,0
696,and i had some help in the garden today hens chickentender theyloveticks scratchforbugstoeat,1,1,0,0
697,body fuel smoothie banana wildblueberries strawberries soymilk hempseeds,1,1,0,0
698,its taken me way too long to set up a better space for to practice i wanted to make one thing a little better for each of my family members today all sewing stuff is all in the same room now and i got a newold bike up and running for coping hopingtodobetter,1,1,0,0
699,music can still raise all the hair on my arms thrillsandchills goosebumps musicchills,1,1,0,0
700,this handsome fella was strutting his stuff at the garden today turkeysarebeautiful,1,1,0,0
701,my talented wife has made what i consider one of her most attractive masks to date and its for sale on her feed jealous craftymama quiltersofinstagram,1,1,0,0
702,its raining so hard i had to pull over because i couldnt see springshowers thunderandlightningveryveryfrightening rainofinstagram freecarwash w00t,1,1,0,0
703,not giving two shits shes not supposed to be on the couch in spot dogsofinstagram olddogdontcare forbiddencouch,1,1,0,0
704,i think i can i think,1,1,0,0
705,office for the day propertyspringcleaning howdallthatshitgetbehindtheshed honestdayswork giterdone,1,1,0,0
706,this little tiny burb makes noise all damn day literally all day from about 8am to 8pm and this is relatively quiet for him smdh angrybirds louddrunkparrot notasongbird quakerparrot,1,1,0,0
707,grub nuthing fancy,1,1,0,0
708,this rabbit likes to make a little hollow to lay in and munch on the clover flowers cloverfield nolawns lawnsofclover,1,1,0,0
709,lots of sympathetic colors in this image my big blue beast was feeling at home i guess,1,1,0,0
710,currentmood,1,1,0,0
711,butterfly,1,1,0,0
712,where youll find penny for the next four days 90sfordays summah itsnottheheatitsthehumidity,1,1,0,0
713,getting closer dan dan noodles 70 dandannoodles workinprogress,1,1,0,0
714,greenhouse visitor butterfly flutterby schmetterling,1,1,0,0
715,vermont,1,1,0,0
716,headless dora swipernoswiping,1,1,0,0
717,maine ocean coastalgetaway,1,1,0,0
718,tidegoingout maine,1,1,0,0
719,unfiltered,1,1,0,0
720,padthai nosoy homecooking,1,1,0,0
721,trying to do fermented chili sauce fermentedfoods hotsauce grownyourown,1,1,0,0
722,red devil sat very nicely for me,1,1,0,0
723,homemade fermented chili sauce with peppers and i grew,1,1,0,0
724,nice woods walk with today in wayland,1,1,0,0
725,this simple joy of a new mask thanks for doing right by this lovely fabric i bought,1,1,0,0
726,ramen season,1,1,0,0
727,bike ride with,1,1,0,0
728,two more with,1,1,0,0
729,nostalgic bike ride in hull with,1,1,0,0
730,yeah ok,1,1,0,0
731,hmmm,1,1,0,0
732,1896 exterior wall house sandwich 1896housesandwich,1,1,0,0
733,oh yeah always try to do your best work venting,1,1,0,0
734,and i have a new favorite condiment chilecrunchaddict chilecrunch,1,1,0,0
735,dried mushrooms driedmushrooms,1,1,0,0
736,smoked turkey dumplings foodporn thanksgivingleftovers,1,1,0,0
737,first proper storm weve had in a while and its quite cold too,1,1,0,0
738,i made ramen for dinner last curbappeal foodporn ramen,1,1,0,0
739,past date eggnog pancakes with vermont maple syrup usewhatyougot pancakes eggnog,1,1,0,0
740,so beautiful cabbage naturesbeauty,1,1,0,0
741,i was craving coffee cake kingarthurflour,1,1,0,0
742,pczki fattuesday notreligious lovepastry fatthursday,1,1,0,0
743,yummers craftbeer doubleipa massbeer hoptastic,1,1,0,0
744,under pressure,1,1,0,0
745,broken water main brighton ma latergram bicycling graywater fuckit rollon,1,1,0,0
746,kimchi fried rice for breakfast yes please,1,1,0,0
747,rats at wales millennium centre friday 2nd and saturday 3rd june,0,0,0,0
748,rats rose against the system opens tomorrow writtendirected by supported by,0,0,0,0
749,stairs by,0,0,0,0
750,createdperformed by mike pearson with taking place butetown community centre wild scenes at cardiff present an evening to mark the centenary of the cardiff riots of june 1919,0,0,0,0
751,mixed a documentary i made with is back on iplayer a personal account of actress alexandria rileys exploration of her mixedheritage identity and the unsettling feeling of being asked where are you really from,0,0,0,0
752,edgars hair a film i directed for written by is now on youtube special shout to and,0,0,0,0
753,photo doesnt do it justice wales is beautiful its been a blessing to spend two days at ntwegin reconnecting with land,0,0,0,0
754,come and get involved in the butetown carnival parade all welcome,0,0,0,0
755,r looking for 1525 yrs old from butetownriversidegrangetown with ideas that need to happen get trainingsupportfundingto develop ur passion into a project to benefit ur communitycould be anything boxing workshop to music festivl ntwteam bitly31l0lht,0,0,0,0
756,some shots from 1919 cardiff race riots doc that im directing for credit mei lewis,0,0,0,0
757,r u 1525 from butetownriversidegrangetown want to develop a project or business in your community then join sign up for an interview,0,0,0,0
758,go to tinyccfilmfirm for more info,0,0,0,0
759,age 15 25 from butetown riverside or grangetown receive 30 per week to attend creative workshops develop a business idea that benefits you and your community win 2000 budget to make it happen work with these two lovely people,0,0,0,0
760,another productive few days working on an rd about climate and whos voice with leroy and thanks to,0,0,0,0
761,a few shots from traction rd climatecrisis shout out to everyone involved,0,0,0,0
762,big thanks to for supporting our young people working on their market of ideas for the agency this weekend ntwteam,0,0,0,0
763,today was spent with young people from across the country connectingsharing experience of a great reminder of how powerful this project is tomorrow we represent butetownriversidegrangetown in parliament ntwteam photo,0,0,0,0
764,genuinely honoured and feel blessed to be a part of hearing young peoples stories of how their lives have been impacted by this project reminded me of the power artcreativity has to enable social changethanks to crew for support agencyinparliament ntwteam,0,0,0,0
765,cardiff crew representing in parliament ntwteam agentsinparliament,0,0,0,0
766,professor balsam getting ready for the community event ntwteam,0,0,0,0
767,top crew,0,0,0,0
768,thanks to everyone who came out to support the community event on saturday and thanks to wmc for support ntwteam,0,0,0,0
769,go tell the bees rd in beautiful tenby for ntwteam,0,0,0,0
770,good people,0,0,0,0
771,what an absolute inspirational daynight at with cardiff agency crew watching whenitsbrokeitburns by coletiva ocupao out of so paulo ntwteam,0,0,0,0
772,not going to lie im massively proud of these young people from ntwteam fearless and inspirational thanks to for creating such an amazing event thanks to for the hook up whenitbreaksitburns,0,0,0,0
773,beautiful cymruwales,0,0,0,0
774,aim to launch a business selling somali and bangladeshi inspired treatsfor the next 5wks they will provide cakescookies for families affected by covid with butetown community centre supported by,0,0,0,0
775,traction rd climatecrisis,0,0,0,0
776,traction rd climatecrisis,0,0,0,0
777,2 degrees is genocide traction rd climatecrisis,0,0,0,0
778,tracion rd climatecrisis,0,0,0,0
779,beach life,0,0,0,0
780,beach life,0,0,0,0
781,i figured out how to upload photos from my computer,0,0,0,0
783,self portrait,0,0,0,0
784,1919,0,0,0,0
785,1919 documentary butetown cardiff wales cymru,0,0,0,0
786,butetown cardiff wales cymru,0,0,0,0
787,big john,0,0,0,0
