,caption,I-E,S-N,T-F,J-P
1046,foggy mornings and the washington monument dc washingtondc igdc dcitystyle acreativedc exposeddc dmv igdcfamily igdcers dmvnetwork exploredc washington instadc dctography fotodc dcfocused mydccool washingtondaily dmv forwp,1,1,0,0
1047,blacklivesmatter,1,1,0,0
1048,blacklivesmatter,1,1,0,0
1049,rbg,1,1,0,0
1050,rbg,1,1,0,0
1051,1172020,1,1,0,0
1052,1172020,1,1,0,0
1053,1172020,1,1,0,0
1054,1172020,1,1,0,0
1055,1182020,1,1,0,0
1056,1182020,1,1,0,0
1057,yellow house,1,1,0,0
1058,yellow house,1,1,0,0
1059,stoic duck iphone beach,1,1,0,0
1060,stoic duck iphone beach,1,1,0,0
1061,big brick wall,1,1,0,0
1062,big brick wall,1,1,0,0
1063,fishing,1,1,0,0
1064,fishing,1,1,0,0
1065,08,1,1,0,0
1066,08,1,1,0,0
1067,walking up a hill,1,1,0,0
1068,walking up a hill,1,1,0,0
1069,the seen through wish tree in the sculpture garden hirshhorn igdc exposeddc acreativedc,1,1,0,0
1070,the seen through wish tree in the sculpture garden hirshhorn igdc exposeddc acreativedc,1,1,0,0
1071,this was taken a couple of weeks ago through one of those viewing telescopes on the woodrow wilson bridge,1,1,0,0
1072,this was taken a couple of weeks ago through one of those viewing telescopes on the woodrow wilson bridge,1,1,0,0
1073,around capitol hill igdc exposeddc dc,1,1,0,0
1074,around capitol hill igdc exposeddc dc,1,1,0,0
1075,the capitol yesterday igdc exposeddc,1,1,0,0
1076,the capitol yesterday igdc exposeddc,1,1,0,0
1077,national gallery of art sculpture garden louisbourgeois louisbourgeoisspider,1,1,0,0
1078,national gallery of art sculpture garden louisbourgeois louisbourgeoisspider,1,1,0,0
1079,hi we miss you and hope you can open soon,1,1,0,0
1080,hi we miss you and hope you can open soon,1,1,0,0
1081,got it,1,0,0,1
1082,that sinking feeling,1,0,0,1
1083,this is normal,1,0,0,1
1084,sufjan space traveler,1,0,0,1
1087,cans,1,0,0,1
1088,saturday home made with bread,1,0,0,1
1090,sundays in brooklyn,1,0,0,1
1093,blackouttuesday,1,0,0,1
1094,didnt think id make it to 22 years old est1995,0,1,0,0
1095,formal was a blur but natalie is now queen of the frat sisterwives whiteroseformal,0,1,0,0
1096,bye college lplg,0,1,0,0
1097,one week til graduation 100 days til disney dcpfall2017,0,1,0,0
1098,wedidit,0,1,0,0
1099,whomss man,0,1,0,0
1100,sunflowerfestival,0,1,0,0
1101,corporate shills protectyourwang nycpride,0,1,0,0
1102,lazy monday feat fred,0,1,0,0
1103,lifes no fun without a good scare happyhalloween hhn27,0,1,0,0
1104,we only postin the highlights five months go by fast allclear dcpfall2017 rip disneyspopcenturyresort,0,1,0,0
1105,tbt sister wives retreat internationalwomensday,0,1,0,0
1106,happy birthday to my first friend and my first enemy you probably pushed me down the hill after this photo thats what older brothers are for but thats okay love you anyway congrats on being officially closer to 30 than to 20 and for making it through your quarterlife crisis 26,0,1,0,0
1107,we made a new friend in the bay patagonia,0,1,0,0
1109,edit ive been banned for another 13 yrs my first saints game since 2007 is a playoff in a suite shoutout to our bartender,0,1,0,0
1110,my bank balance and serotonin levels are both dangerously low,0,1,0,0
1111,dumb boys club and fred,0,1,0,0
1113,nom,1,0,1,0
1114,highlights of an amazing omakase lunch at,1,0,1,0
1115,very cool new album graphic novel from arrived my weekend entertainment is taken care of mattfraction albertmonteys solidstate,1,0,1,0
1116,because said i had to she was right cookiecake,1,0,1,0
1117,june means new life is hiding everywhere if you know where to look,1,0,1,0
1118,well hello old friend its been a long time but you are still strangely refreshing whatyearisthis 90slife,1,0,1,0
1119,til what my coffee grinder looks like under the hood and why it stopped working thank you for affordable replacement parts and awesome support documentation fixityourself baratza coffeelife,1,0,1,0
1120,welcome ic class of 2021 and the newest members of the ic family were going to do a lot of awesome stuff together convocation ic125,1,0,1,0
1121,my reading for the next few weeks just got wider and deeper ux webstrategy,1,0,1,0
1122,negroni and cheese curls kinda friday nojudgement tgif,1,0,1,0
1123,at speed it sounds like a cricket slow it down and its more like an anxious owl natureisamazing,1,0,1,0
1124,before i laid out tonights pizza dough i thought i saw someone in the dusted flour,1,0,1,0
1125,just gave my first tedx talk that was fun thanks tedxithacacollege for the new experience,1,0,1,0
1126,ill say this about christmas in texas its delicious,1,0,1,0
1127,part one millennium approaches buckleup,1,0,1,0
1128,part 2 perestroika and i dont envy mark nelson but look forward to seeing what he does with this i was a little distracted nathan lane,1,0,1,0
1129,sometimes coming to the office on a holiday means seeing things id otherwise miss outside my own window,1,0,1,0
1130,one of the young perched on my window sill back for a glamour shot,1,0,1,0
1131,best mailbox surprise in months leave it to the cool folks at to highlight the lighter side of product management with a homegrown game thank you for shipping shipit,1,0,1,0
1132,dawn from the air good morning earth,1,0,1,0
1133,when im preparing a presentation my inner ux pro cant resist a giant flat vertical surface heweb18 bringit,1,0,1,0
1134,how i thanksgiving2018 amazing local pasture pork belly rolled with garlic herbs vacuum sealed and lovingly coddled in a large sousvide bath beneath protective spheres for 36 hours i may never go back to turkey anovafoodnerd,1,0,1,0
1135,when a friend gives me a jar of their own local homegrown maple syrup my next steps are clear maple oldfashioned and maple glazed berkshire pork chop amazing thank you for everything,1,0,1,0
1136,where unsupervised young fawns frolic the bold predator follows nystate wildlife easterncoyote ithacaiswild,1,0,1,0
1137,felt like pretending i was while there was briefly both water and sunlight out in the creek this weekend it was fun but i still have a lot to learn,1,0,1,0
1138,flight of the pollinators springishere macrophotography wildflowers,1,0,1,0
1139,tiny wonders of spring are out there if you look close enough nofilter,1,0,1,0
1140,when is it worth dragging camera lenses and tripod up onto the roof when maple trees are in bloom turns out to be a good reason macrophotography canonusa blossoms spring yellow,1,0,1,0
1141,examining the schedule for january 3 2021 he saw that a businesslike professional attitude was called for welcome to philip k dicks future i think the sixhour selfaccusatory depression turned out to be accurate scifi fiction literature bladerunner,1,0,1,0
1142,february 2021 as expressed by what people have tossed in my yard today,1,0,1,0
1143,february flow in the backyard creek expect this will be a rager in a few weeks,1,0,1,0
1144,really cold can also be really beautiful,1,0,1,0
1145,counting down to the equinox,1,0,1,0
1146,ff smarties,0,1,0,1
1147,mannetjes,0,1,0,1
1148,5,0,1,0,1
1149,3 days to go subscribe from now dale am on youtube,0,0,0,1
1150,this is the first gospel song i ever wrote back in 2011 i think check out the studio version on youtube thank you for loving me gospelmusic songwriter,0,0,0,1
1151,let the covers begin send me your best cover of the vampthank you for loving me wanna thank you for loving me,0,0,0,1
1152,thank you for loving me out on youtube,0,0,0,1
1153,behind the song thank you for loving me gospelmusic surrender songwriter thankyouforlovingme daleam,0,0,0,1
1154,who else is grateful for his love show me,0,0,0,1
1155,thank you for loving me,0,0,0,1
1157,big up for all the help with the designs thank you for loving me out one youtube now,0,0,0,1
1158,what is your favorite part of the song drop a comment and let me know link to full song in comments thank you for the kind words,0,0,0,1
1159,link to full song in bio thank you for loving me,0,0,0,1
1160,link to full song in bio,0,0,0,1
1161,stones on youtube,0,0,0,1
1162,with the medley lol,0,0,0,1
1163,this clown check out the new single thank you for loving me link in bio,0,0,0,1
1164,thank you for loving me link to full song in bio at dem,0,0,0,1
1165,thank you for loving me by dale honeyghan and surrender available on youtube,0,0,0,1
1166,who else rocking this one in the office thank you for loving me dale honeyghan and surrender available on youtube,0,0,0,1
1167,jerdean,0,0,0,1
1168,lejay covering my song drumcover,0,0,0,1
1169,oren thank you for loving me instrumentals link to song in bio keyz gospelmusic gospelkeyboard daleam,0,0,0,1
1170,interview with and coming to you soon,0,0,0,1
1172,shadayna,0,0,0,1
1173,lets take em back and something snarkypuppy coryhenry lalahhathaway,0,0,0,1
1175,thank you for loving me dale honeyghan and surrender,0,0,0,1
1176,today was my first time hearing one of my songs on the radio link to soon in my bio much appreciated and ncu fm,0,0,0,1
1177,thank you for loving me link in bio,0,0,0,1
1178,i had to pause dunamis rehearsal when i heard that thank you for loving me was premiering on ncu fm wasnt really the premiere the song was played twice before at the station i just wasnt aware link to song in my bio,0,0,0,1
1179,dunamis session 1,0,0,0,1
1180,guess what my book and album are still available hit me up,0,0,0,1
1181,dunamis session 3,0,0,0,1
1182,tune in donate do the right thing,0,0,0,1
1183,thank you for loving me dale honeyghan and surrender available on youtube gospelmusic gospelkeyboard songwriter gospel,0,0,0,1
1184,hit me up for a copy of my poetry book whet lips,0,0,0,1
1185,get my debut album am and my book whet lips and get one for a friend be like sihle,0,0,0,1
1186,happy independence jamaicanindependenceday jamaicanindependence jamaica58,0,0,0,1
1187,thank you for loving me available on youtube jamaicanartist jamaicangospel,0,0,0,1
1188,dunamis holy the angels bow,0,0,0,1
1189,less than 10 copies left dm me for your copy today,0,0,0,1
1190,dunamis,0,0,0,1
1191,dunamis,0,0,0,1
1192,full video in bio shahaye flash mob 2015 digicel hq kingston ja,0,0,0,1
1193,part 2 shahaye flashmob 2015 link to full video in bio,0,0,0,1
1194,get your copy of my book whet lips thank you,0,0,0,1
1195,meanwhile in england,0,0,0,1
1196,church teachers college mandeville dm me for your copy,0,0,0,1
1197,hope bay,0,0,0,1
1198,poetry in motion,0,0,0,1
1199,the last time i was in portland i was mourning the loss of my grandmathis time we celebrate the life of a friend birthday trip,0,0,0,1
1200,montego bay hit me up to get a copy of my album thanks leonie,0,0,0,1
1201,enjoying both my book and my album dm me for your copy,0,0,0,1
1202,one copy of my book is available in the ny area hit me up to get it,0,0,0,1
1203,back to work,0,0,0,1
1204,dale am on youtube,0,0,0,1
1205,youtube it thank you for loving me,0,0,0,1
1206,ny we back in the big city hit me up to get a copy of my album am,0,0,0,1
1207,am,0,0,0,1
1208,dm me for a copy of my album am,0,0,0,1
1209,ministering lighton live,0,0,0,1
1210,promise on live,0,0,0,1
1211,deleted scene thank you for loving me virtual video out on youtube link in bio,0,0,0,1
1212,full clips check out our virtual music video on youtube link in bio thank you for loving me by dale honeyghan and surrender gospelmusic jamaicangospel jamaicangospelartiste gospelsongwriter,0,0,0,1
1213,check out the full video on youtube thank you for loving me by dale honeyghan and surrender gospelsongwriter target flatbushbrooklyn,0,0,0,1
1214,bach classicalmusic classicalorgan baroquemusic bach hammondorgan,0,0,0,1
1215,the music video is out on youtube go church it out thank you for loving me dale honeyghan and surrender gospelsongwriter gospelmusic songwriter virtualvideo pandemiclife jamaicangospelartiste jamaicangospel,0,0,0,1
1216,gospelsongwriter,0,0,0,1
1217,check out my new music video for stones on youtube dale honeyghan stones graduation2020 graduationsong,0,0,0,1
1219,this video is dedicated to b all graduations that were negatively affect by the covid19 pandemic,0,0,0,1
1222,my debut album am is now a year old dm me if you still havent heard it dale am on youtube poetryalbum jamaicanpoetry jamaicanpoet poetrycommunity wordplay creative jamaicancreative jamaicancreatives youtubers jamaicanyoutubers am rap rappers hiphopmusic,0,0,0,1
1223,am,0,0,0,1
1224,see the link to the full song in my bio gospelmusic gospelsongwriter godslove grateful gratitude contemporarygospel jamaicangospel jamaicangospelartiste jamaicansongwriter jamaicancreative jamaicansongwriters,0,0,0,1
1225,stones dale honeyghan available on youtube see link to full video in bio,0,0,0,1
1226,stones dale honeyghan full video available on youtube see link to full video in my bio,0,0,0,1
1227,see link to full video in my bio green spokenwordartist christianspokenword christianspokenwordartist christianpoet christianpoetry spokenword poetry poetrylover poetrylife,0,0,0,1
1228,link in bio red by dale honeyghan,0,0,0,1
1230,link in bio,0,0,0,1
1231,is he blessing you,0,0,0,1
1232,laos in harmony not yet,0,0,0,1
1233,yellow dale honeyghan link to full video in bio yellow poetry spokenword poet poem spokenwordartist spokenwordpoetry poetlife wordplay pun writer yellowpoem yellowpoems coldplayyellow,0,0,0,1
1234,blue,0,0,0,1
1235,outro,0,0,0,1
1236,link in bio,0,0,0,1
1237,link in bio,0,0,0,1
1238,misty christmas coryhenry,0,0,0,1
1239,little drummer boy coryhenry littledrummerboy christmas christmas2020 nprtinydesk npr pianomusic,0,0,0,1
1240,love with an older woman and dale jamaicanpoetry jamaicanpianist improv reggae blues jazz guitarist collab blueroom keyboard,0,0,0,1
1241,saw my piano cover of little drummer boy and reached out for us to work on it together was great meeting and working with you jo collab littledrummerboy coryhenry collaboration keys voice jazzmusic,0,0,0,1
1242,blue link to full video in bio poetlife spokenwordartist spokenword spokenwordpoetry poem poetry poetrycommunity poet wordplay blue poemsofinstagram youtuber joshuabennett joshuabennet,0,0,0,1
1243,purple see full video on youtube link in bio poetry poetrylife poem poemsofinstagram spokenwordartist spokenword spokenwordpoetry spokenwordpoet purple purplelovers purplepoem,0,0,0,1
1244,hunger game now on youtube link in bio poetryalbum poetrylife poetrycommunity poetry poet spokenwordartist spokenword spokenwordpoet hunger hungergames wordsmiths wordplay,0,0,0,1
1245,work organ hammondorgan gospelmusic church churchmusic churchmusician,0,0,0,1
1246,link in bio choirlife choralmusic choralmusic choralensemble shahaye jericho jerichomarch walls,0,0,0,1
1247,link in bio walls,0,0,0,1
1248,walls by shahaye composed by dale honeyghan available on youtube and all other platforms link to full video in bio choir choirfamily choirlife choirmusic choralemusic choralmusic choralensemble chorale classicalmusic classicalchoir classicalchoirmusic shahaye shahayewalls jamaicanchoir jamaicancomposer composer composersofinstagram daleam,0,0,0,1
1249,college days presto classicalpiano classicalpianist musicmajor musicmajorlife jamaicanpianist jamaicanclassicalpianist,0,0,0,1
1250,rhythm changes etude jazz jazzpiano jazzmusic bebop rhythmchanges georgegershwin etude jazzetude jamaicanpianist,0,0,0,1
1251,take two rhythm changes jazz jazzetude jazzkeyboard rhythmchanges georgegershwin,0,0,0,1
1252,throwback performance at red bones kingston,0,0,0,1
1253,hersheys,0,0,0,1
1254,fruit for thought,0,0,0,1
1255,black life worship centre bronx ny,0,0,0,1
1256,whet lips,0,0,0,1
1257,morning train written by dale honeyghan,0,0,0,1
1258,banks of the hope arranged by dale honeyghan,0,0,0,1
1259,college love,0,0,0,1
1260,surprise,0,0,0,1
1261,destiny of love written by dale honeyghan,0,0,0,1
1262,shahaye flash mob,0,0,0,1
1263,shahaye flash mob,0,0,0,1
1264,shahaye ova on di lawd side,0,0,0,1
1265,love with an older woman,0,0,0,1
1266,college love,0,0,0,1
1267,miss independence,0,0,0,1
1268,oh come oh come emmanuel,0,0,0,1
1269,sing a new song feat albert walker,0,0,0,1
1270,whet lips live reaction get yours today,0,0,0,1
1271,praise to the lord arranged by dale honeyghan,0,0,0,1
1272,stones written by dale honeyghan,0,0,0,1
1273,smile jamaica,0,0,0,1
1274,the quest written by dale honeyghan,0,0,0,1
1275,rjr,0,0,0,1
1276,when cuba wants whet lips,0,0,0,1
1277,hersheys,0,0,0,1
1278,whet world,0,0,0,1
1279,shahaye at culture fest 2018 conducted by dale honeyghan,0,0,0,1
1280,walls written by dale honeyghan,0,0,0,1
1281,shahaye true religion conducted by dale honeyghan,0,0,0,1
1282,walls composed by dale honeyghan,0,0,0,1
1283,shahaye at all together sing conducted by dale honeyghan,0,0,0,1
1284,whet hustle,0,0,0,1
1285,destiny of love written by dale honeyghan,0,0,0,1
1286,december,0,0,0,1
1287,heart,0,0,0,1
1288,time,0,0,0,1
1289,gnyc time square conducted by dale honeyghan,0,0,0,1
1290,shahaye zionland,0,0,0,1
1291,smile jamaica its morning time,0,0,0,1
1292,whet hustle,0,0,0,1
1293,whet hustle,0,0,0,1
1294,shahaye ova on di lawd side,0,0,0,1
1295,i told the tenors to sing bass bass sing tenor sopranos sing alto altos soprano this was the result,0,0,0,1
1296,brooklyn faith,0,0,0,1
1297,sunday morning,0,0,0,1
1298,fam,0,0,0,1
1299,easy like sunday morning,0,0,0,1
1300,debut of my poem black life worship center bronx ny see full video on youtube,0,0,0,1
1301,gathering the material for my sophomore book prism looking forward to it being completed really soon stay tuned know your worth my people,0,0,0,1
1302,mothers day banquet brooklyn faith sda,0,0,0,1
1303,tansin,0,0,0,1
1304,gnyc mass choir ride on,0,0,0,1
1305,source dale honeyghan part 1,0,0,0,1
1306,source dale honeyghan part 2 full video on youtube,0,0,0,1
1307,all we need,0,0,0,1
